,v2_term_x,description,v3_term,v2_term_y,unk,icd10_term,snomed_concept_id,icd10_code,category,concept_id_ph,concept_version_id_ph,phenotype_id,phenotype_version_id,phenotype_name,disease,description_ph
2691,C10FF,Type 2 diabetes mellitus with peripheral angiopathy,YajRm,C109F,XaFn7,E115D,422166005,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2692,C10FF,Type 2 diabetes mellitus with peripheral angiopathy,YajRm,C10FF,XaFn7,E115D,190356009,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2693,C10FF,Type 2 diabetes mellitus with peripheral angiopathy,YajRm,C10FF,XaFn7,E115D,422166005,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2694,C109G,Non-insulin dependent diabetes mellitus with arthropathy,Yagwy,C109G,XaFn8,E116D,238984005,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2695,C109G,Non-insulin dependent diabetes mellitus with arthropathy,Yagwy,C109G,XaFn8,E116D,238983004,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2696,C109G,Non-insulin dependent diabetes mellitus with arthropathy,Yagwy,C109G,XaFn8,E116D,239823009,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2697,C109G,Type II diabetes mellitus with arthropathy,Yagwx,C109G,XaFn8,E116D,238984005,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2698,C109G,Type II diabetes mellitus with arthropathy,Yagwx,C109G,XaFn8,E116D,238983004,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2699,C109G,Type II diabetes mellitus with arthropathy,Yagwx,C109G,XaFn8,E116D,239823009,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2700,C109G,Type II diabetes mellitus with arthropathy,Yagwx,C10FG,XaFn8,E116D,238984005,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2701,C109G,Type II diabetes mellitus with arthropathy,Yagwx,C10FG,XaFn8,E116D,238983004,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2702,C109G,Type II diabetes mellitus with arthropathy,Yagwx,C10FG,XaFn8,E116D,239823009,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2703,C10FG,Type II diabetes mellitus with arthropathy,Yagwx,C109G,XaFn8,E116D,238984005,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2704,C10FG,Type II diabetes mellitus with arthropathy,Yagwx,C109G,XaFn8,E116D,238983004,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2705,C10FG,Type II diabetes mellitus with arthropathy,Yagwx,C109G,XaFn8,E116D,239823009,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2706,C10FG,Type II diabetes mellitus with arthropathy,Yagwx,C10FG,XaFn8,E116D,238984005,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2707,C10FG,Type II diabetes mellitus with arthropathy,Yagwx,C10FG,XaFn8,E116D,238983004,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2708,C10FG,Type II diabetes mellitus with arthropathy,Yagwx,C10FG,XaFn8,E116D,239823009,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2709,C109G,Type 2 diabetes mellitus with arthropathy,YajRn,C109G,XaFn8,E116D,238984005,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2710,C109G,Type 2 diabetes mellitus with arthropathy,YajRn,C109G,XaFn8,E116D,238983004,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2711,C109G,Type 2 diabetes mellitus with arthropathy,YajRn,C109G,XaFn8,E116D,239823009,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2712,C109G,Type 2 diabetes mellitus with arthropathy,YajRn,C10FG,XaFn8,E116D,238984005,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2713,C109G,Type 2 diabetes mellitus with arthropathy,YajRn,C10FG,XaFn8,E116D,238983004,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2714,C109G,Type 2 diabetes mellitus with arthropathy,YajRn,C10FG,XaFn8,E116D,239823009,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2715,C10FG,Type 2 diabetes mellitus with arthropathy,YajRn,C109G,XaFn8,E116D,238984005,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2716,C10FG,Type 2 diabetes mellitus with arthropathy,YajRn,C109G,XaFn8,E116D,238983004,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2717,C10FG,Type 2 diabetes mellitus with arthropathy,YajRn,C109G,XaFn8,E116D,239823009,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2718,C10FG,Type 2 diabetes mellitus with arthropathy,YajRn,C10FG,XaFn8,E116D,238984005,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2719,C10FG,Type 2 diabetes mellitus with arthropathy,YajRn,C10FG,XaFn8,E116D,238983004,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2720,C10FG,Type 2 diabetes mellitus with arthropathy,YajRn,C10FG,XaFn8,E116D,239823009,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2721,C109H,Non-insulin dependent diabetes mellitus with neuropathic arthropathy,Yagx0,C109H,XaFn9,E116D,238984005,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2722,C109H,Non-insulin dependent diabetes mellitus with neuropathic arthropathy,Yagx0,C109H,XaFn9,E116D,238983004,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2723,C109H,Non-insulin dependent diabetes mellitus with neuropathic arthropathy,Yagx0,C109H,XaFn9,E116D,239823009,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2724,C109H,Type II diabetes mellitus with neuropathic arthropathy,Yagwz,C109H,XaFn9,E116D,238984005,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2725,C109H,Type II diabetes mellitus with neuropathic arthropathy,Yagwz,C109H,XaFn9,E116D,238983004,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2726,C109H,Type II diabetes mellitus with neuropathic arthropathy,Yagwz,C109H,XaFn9,E116D,239823009,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2727,C109H,Type II diabetes mellitus with neuropathic arthropathy,Yagwz,C10FH,XaFn9,E116D,238984005,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2728,C109H,Type II diabetes mellitus with neuropathic arthropathy,Yagwz,C10FH,XaFn9,E116D,238983004,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2729,C109H,Type II diabetes mellitus with neuropathic arthropathy,Yagwz,C10FH,XaFn9,E116D,239823009,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2730,C10FH,Type II diabetes mellitus with neuropathic arthropathy,Yagwz,C109H,XaFn9,E116D,238984005,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2731,C10FH,Type II diabetes mellitus with neuropathic arthropathy,Yagwz,C109H,XaFn9,E116D,238983004,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2732,C10FH,Type II diabetes mellitus with neuropathic arthropathy,Yagwz,C109H,XaFn9,E116D,239823009,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2733,C10FH,Type II diabetes mellitus with neuropathic arthropathy,Yagwz,C10FH,XaFn9,E116D,238984005,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2734,C10FH,Type II diabetes mellitus with neuropathic arthropathy,Yagwz,C10FH,XaFn9,E116D,238983004,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2735,C10FH,Type II diabetes mellitus with neuropathic arthropathy,Yagwz,C10FH,XaFn9,E116D,239823009,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2736,C109H,Type 2 diabetes mellitus with neuropathic arthropathy,YajRo,C109H,XaFn9,E116D,238984005,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2737,C109H,Type 2 diabetes mellitus with neuropathic arthropathy,YajRo,C109H,XaFn9,E116D,238983004,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2738,C109H,Type 2 diabetes mellitus with neuropathic arthropathy,YajRo,C109H,XaFn9,E116D,239823009,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2739,C109H,Type 2 diabetes mellitus with neuropathic arthropathy,YajRo,C10FH,XaFn9,E116D,238984005,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2740,C109H,Type 2 diabetes mellitus with neuropathic arthropathy,YajRo,C10FH,XaFn9,E116D,238983004,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2741,C109H,Type 2 diabetes mellitus with neuropathic arthropathy,YajRo,C10FH,XaFn9,E116D,239823009,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2742,C10FH,Type 2 diabetes mellitus with neuropathic arthropathy,YajRo,C109H,XaFn9,E116D,238984005,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2743,C10FH,Type 2 diabetes mellitus with neuropathic arthropathy,YajRo,C109H,XaFn9,E116D,238983004,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2744,C10FH,Type 2 diabetes mellitus with neuropathic arthropathy,YajRo,C109H,XaFn9,E116D,239823009,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2745,C10FH,Type 2 diabetes mellitus with neuropathic arthropathy,YajRo,C10FH,XaFn9,E116D,238984005,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2746,C10FH,Type 2 diabetes mellitus with neuropathic arthropathy,YajRo,C10FH,XaFn9,E116D,238983004,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2747,C10FH,Type 2 diabetes mellitus with neuropathic arthropathy,YajRo,C10FH,XaFn9,E116D,239823009,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2748,N0301,Diabetic Charcot arthropathy,Y70GJ,N0301,N0301,E116D,238984005,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2749,N0301,Diabetic Charcot arthropathy,Y70GJ,N0301,N0301,E116D,238983004,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2750,N0301,Diabetic Charcot arthropathy,Y70GJ,N0301,N0301,E116D,239823009,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2751,C10FN,Type 2 diabetes mellitus with ketoacidosis,YaluU,C10FN,C1011,E111,70694009,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2752,C10FN,Type 2 diabetes mellitus with ketoacidosis,YaluU,C10FN,C1011,E111,444110003,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2753,C10FN,Type 2 diabetes mellitus with ketoacidosis,YaluU,C10FN,C1011,E111,214290000,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2754,C10FN,Type 2 diabetes mellitus with ketoacidosis,YaluU,C10FN,C1011,E111,190388001,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2755,C10FN,Type 2 diabetes mellitus with ketoacidosis,YaluU,C10FN,C1011,E111,55626003,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2756,C10FN,Type 2 diabetes mellitus with ketoacidosis,YaluU,C10FN,C1011,E111,37355009,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2757,C10FN,Type 2 diabetes mellitus with ketoacidosis,YaluU,C10FN,C1011,E111,385051000000106,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2758,C10FN,Type II diabetes mellitus with ketoacidosis,YaluV,C10FN,C1011,E111,70694009,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2759,C10FN,Type II diabetes mellitus with ketoacidosis,YaluV,C10FN,C1011,E111,444110003,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2760,C10FN,Type II diabetes mellitus with ketoacidosis,YaluV,C10FN,C1011,E111,214290000,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2761,C10FN,Type II diabetes mellitus with ketoacidosis,YaluV,C10FN,C1011,E111,190388001,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2762,C10FN,Type II diabetes mellitus with ketoacidosis,YaluV,C10FN,C1011,E111,55626003,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2763,C10FN,Type II diabetes mellitus with ketoacidosis,YaluV,C10FN,C1011,E111,37355009,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2764,C10FN,Type II diabetes mellitus with ketoacidosis,YaluV,C10FN,C1011,E111,385051000000106,E11,Non insulin dependent diabetes (4),C1122,3383,PH152,304,Diabetes,Diabetes,Non-insulin-dependent diabetes mellitus
2765,1M8..,Diabetic peripheral neuropathic pain,YaxiY,1M8..,Xac0x,E124D,45299002,E12,Secondary diabetes (5),C1122,3383,PH152,304,Diabetes,Diabetes,Malnutrition-related diabetes mellitus
2766,1M8..,Diabetic peripheral neuropathic pain,YaxiY,1M8..,Xac0x,E124D,424736006,E12,Secondary diabetes (5),C1122,3383,PH152,304,Diabetes,Diabetes,Malnutrition-related diabetes mellitus
2767,1M8..,Diabetic peripheral neuropathic pain,YaxiY,1M8..,Xac0x,E124D,193184006,E12,Secondary diabetes (5),C1122,3383,PH152,304,Diabetes,Diabetes,Malnutrition-related diabetes mellitus
2768,C106.,Diabetes mellitus with neurological manifestation,Y41Oy,C106.,XE10H,E124D,45299002,E12,Secondary diabetes (5),C1122,3383,PH152,304,Diabetes,Diabetes,Malnutrition-related diabetes mellitus
2769,C106.,Diabetes mellitus with neurological manifestation,Y41Oy,C106.,XE10H,E124D,424736006,E12,Secondary diabetes (5),C1122,3383,PH152,304,Diabetes,Diabetes,Malnutrition-related diabetes mellitus
2770,C106.,Diabetes mellitus with neurological manifestation,Y41Oy,C106.,XE10H,E124D,193184006,E12,Secondary diabetes (5),C1122,3383,PH152,304,Diabetes,Diabetes,Malnutrition-related diabetes mellitus
2771,C106.,Diabetic amyotrophy,Y00Xo,.C28.,XaPmX,E124D,45299002,E12,Secondary diabetes (5),C1122,3383,PH152,304,Diabetes,Diabetes,Malnutrition-related diabetes mellitus
2772,C106.,Diabetic amyotrophy,Y00Xo,.C28.,XaPmX,E124D,424736006,E12,Secondary diabetes (5),C1122,3383,PH152,304,Diabetes,Diabetes,Malnutrition-related diabetes mellitus
2773,C106.,Diabetic amyotrophy,Y00Xo,.C28.,XaPmX,E124D,193184006,E12,Secondary diabetes (5),C1122,3383,PH152,304,Diabetes,Diabetes,Malnutrition-related diabetes mellitus
2774,C106.,Diabetic amyotrophy,Y00Xo,C106.,XaPmX,E124D,45299002,E12,Secondary diabetes (5),C1122,3383,PH152,304,Diabetes,Diabetes,Malnutrition-related diabetes mellitus
2775,C106.,Diabetic amyotrophy,Y00Xo,C106.,XaPmX,E124D,424736006,E12,Secondary diabetes (5),C1122,3383,PH152,304,Diabetes,Diabetes,Malnutrition-related diabetes mellitus
2776,C106.,Diabetic amyotrophy,Y00Xo,C106.,XaPmX,E124D,193184006,E12,Secondary diabetes (5),C1122,3383,PH152,304,Diabetes,Diabetes,Malnutrition-related diabetes mellitus
2777,C106.,Diabetic amyotrophy,Y00Xo,F3813,XaPmX,E124D,45299002,E12,Secondary diabetes (5),C1122,3383,PH152,304,Diabetes,Diabetes,Malnutrition-related diabetes mellitus
2778,C106.,Diabetic amyotrophy,Y00Xo,F3813,XaPmX,E124D,424736006,E12,Secondary diabetes (5),C1122,3383,PH152,304,Diabetes,Diabetes,Malnutrition-related diabetes mellitus
2779,C106.,Diabetic amyotrophy,Y00Xo,F3813,XaPmX,E124D,193184006,E12,Secondary diabetes (5),C1122,3383,PH152,304,Diabetes,Diabetes,Malnutrition-related diabetes mellitus
2780,C106.,Diabetic amyotrophy,Y00Xo,XE15n,XaPmX,E124D,45299002,E12,Secondary diabetes (5),C1122,3383,PH152,304,Diabetes,Diabetes,Malnutrition-related diabetes mellitus
2781,C106.,Diabetic amyotrophy,Y00Xo,XE15n,XaPmX,E124D,424736006,E12,Secondary diabetes (5),C1122,3383,PH152,304,Diabetes,Diabetes,Malnutrition-related diabetes mellitus
2782,C106.,Diabetic amyotrophy,Y00Xo,XE15n,XaPmX,E124D,193184006,E12,Secondary diabetes (5),C1122,3383,PH152,304,Diabetes,Diabetes,Malnutrition-related diabetes mellitus
2783,C106.,Diabetic amyotrophy,Y00Xo,Xa0lK,XaPmX,E124D,45299002,E12,Secondary diabetes (5),C1122,3383,PH152,304,Diabetes,Diabetes,Malnutrition-related diabetes mellitus
2784,C106.,Diabetic amyotrophy,Y00Xo,Xa0lK,XaPmX,E124D,424736006,E12,Secondary diabetes (5),C1122,3383,PH152,304,Diabetes,Diabetes,Malnutrition-related diabetes mellitus
2785,C106.,Diabetic amyotrophy,Y00Xo,Xa0lK,XaPmX,E124D,193184006,E12,Secondary diabetes (5),C1122,3383,PH152,304,Diabetes,Diabetes,Malnutrition-related diabetes mellitus
